C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2019/09/07,02:40:00,0000000312468844,,0000000312468651
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2019/08/01 01:30:00",1,NSW1,3,8148.9,13046.33,200,-34.32,8020.51,200,-328.39,0,,,15,,,,,,,,18.63,,,,,,,,9.43,,,,,,,,178.71,,,,,,,,20,,,,,,,,43.95,,,,,,"2019/08/01 01:25:03",8400.73,8358.85,,91.33,,,,108,,,,,,,,,,,,,,,,,,,3.05,8361.90,555.33
D,TRADING,REGIONSUM,4,"2019/08/01 01:30:00",1,QLD1,3,5228.39,9922.26,0,-20.85,5683.88,0,455.49,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,22,,,,,,,,50.71,,,,,,,,41.83,,,,,,"2019/08/01 01:25:03",5253.44,5235.49,,60.17,,,,40,,,,,,,,,,,,,,,,,,,134.47,5369.96,80.26
D,TRADING,REGIONSUM,4,"2019/08/01 01:30:00",1,SA1,3,1526.08,3072.35,80,-16.48,1351.73,0,-174.35,0,,,40.67,,,,,,,,59.21,,,,,,,,13.41,,,,,,,,41,,,,,,,,59.05,,,,,,,,84.12,,,,,,"2019/08/01 01:25:03",1544.59,1525.71,,48.33,,,,41.34,,,,,,,,,,,,,,,,,,,8.55,1534.26,259.35
D,TRADING,REGIONSUM,4,"2019/08/01 01:30:00",1,TAS1,3,1083.17,2092,0,-2.09,1332.66,0,249.49,0,,,84.04,,,,,,,,29.07,,,,,,,,16.12,,,,,,,,6,,,,,,,,73.02,,,,,,,,44.96,,,,,,"2019/08/01 01:25:03",1093.8,1088.52,,2.67,,,,18.67,,,,,,,,,,,,,,,,,,,122.78,1211.30,45
D,TRADING,REGIONSUM,4,"2019/08/01 01:30:00",1,VIC1,3,4939.77,7680.48,0,-9.99,4766.32,0,-173.45,0,,,53.46,,,,,,,,40.75,,,,,,,,11.67,,,,,,,,35,,,,,,,,44,,,,,,,,31.93,,,,,,"2019/08/01 01:25:03",4962.69,4946.54,,7.5,,,,12,,,,,,,,,,,,,,,,,,,43.69,4990.23,74.48
D,TRADING,REGIONSUM,4,"2019/08/01 02:00:00",1,NSW1,4,7915.54,12961.01,200,-41.59,7708.62,200,-406.92,0,,,15,,,,,,,,22.5,,,,,,,,0,,,,,,,,178.97,,,,,,,,20,,,,,,,,44.49,,,,,,"2019/08/01 01:55:02",8190.31,8133.69,,86,,,,102.67,,,,,,,,,,,,,,,,,,,2.67,8136.36,520.01
D,TRADING,REGIONSUM,4,"2019/08/01 02:00:00",1,QLD1,4,5145.97,9928.19,0,-18.12,5755.34,0,609.37,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,22,,,,,,,,89.15,,,,,,,,69.16,,,,,,"2019/08/01 01:55:02",5173.6,5159.23,,66.42,,,,65.99,,,,,,,,,,,,,,,,,,,132.15,5291.38,86.19
D,TRADING,REGIONSUM,4,"2019/08/01 02:00:00",1,SA1,4,1436.68,3023.51,80,-13.45,1181.93,6.67,-261.42,0,,,40.67,,,,,,,,24.21,,,,,,,,40,,,,,,,,41,,,,,,,,24,,,,,,,,65.5,,,,,,"2019/08/01 01:55:02",1462.45,1443.97,,37.91,,,,7.08,,,,,,,,,,,,,,,,,,,7.39,1451.36,210.51
D,TRADING,REGIONSUM,4,"2019/08/01 02:00:00",1,TAS1,4,1060.3,2093,0,-0.14,1288.56,0,228.26,0,,,89.05,,,,,,,,55.06,,,,,,,,7.4,,,,,,,,3.01,,,,,,,,74.29,,,,,,,,37.28,,,,,,"2019/08/01 01:55:02",1066.81,1064.67,,15.33,,,,28.93,,,,,,,,,,,,,,,,,,,127.24,1191.91,45
D,TRADING,REGIONSUM,4,"2019/08/01 02:00:00",1,VIC1,4,4720.44,7688.63,10,-21.43,4606.94,10,-123.5,0,,,53.53,,,,,,,,58.25,,,,,,,,13.33,,,,,,,,35.1,,,,,,,,44,,,,,,,,35.01,,,,,,"2019/08/01 01:55:02",4771.34,4739.82,,4.33,,,,15.33,,,,,,,,,,,,,,,,,,,47.94,4787.76,82.63
D,TRADING,REGIONSUM,4,"2019/08/01 02:30:00",1,NSW1,5,7639.47,12885.29,200,-47.75,7606.14,200,-233.33,0,,,15,,,,,,,,29.17,,,,,,,,0.25,,,,,,,,179,,,,,,,,28.02,,,,,,,,61.85,,,,,,"2019/08/01 02:25:03",7913.96,7851.91,,94.67,,,,97,,,,,,,,,,,,,,,,,,,2.67,7854.58,494.29
D,TRADING,REGIONSUM,4,"2019/08/01 02:30:00",1,QLD1,5,5093.79,9805.21,0,-8.92,5575.94,0,482.15,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,22,,,,,,,,105.09,,,,,,,,73,,,,,,"2019/08/01 02:25:03",5124.11,5101.98,,67.33,,,,71,,,,,,,,,,,,,,,,,,,130.38,5232.36,88.21
D,TRADING,REGIONSUM,4,"2019/08/01 02:30:00",1,SA1,5,1363.32,3021.74,80,-6.24,1178.84,20,-204.48,0,,,40.67,,,,,,,,19.21,,,,,,,,40,,,,,,,,41,,,,,,,,19.5,,,,,,,,65.1,,,,,,"2019/08/01 02:25:03",1389.84,1383.27,,20,,,,0,,,,,,,,,,,,,,,,,,,12.24,1395.51,208.74
D,TRADING,REGIONSUM,4,"2019/08/01 02:30:00",1,TAS1,5,1051.75,2093,0,-0.28,1294.34,0,242.59,0,,,90.52,,,,,,,,52.23,,,,,,,,15.67,,,,,,,,26.89,,,,,,,,75,,,,,,,,44.74,,,,,,"2019/08/01 02:25:03",1055.95,1056.8,,25.5,,,,50,,,,,,,,,,,,,,,,,,,143.33,1200.13,45
D,TRADING,REGIONSUM,4,"2019/08/01 02:30:00",1,VIC1,5,4580.39,7696.27,10,-9.94,4337.82,10,-252.57,0,,,54.35,,,,,,,,67.03,,,,,,,,12.5,,,,,,,,36.14,,,,,,,,54.08,,,,,,,,37,,,,,,"2019/08/01 02:25:03",4626.34,4599.13,,2.5,,,,2,,,,,,,,,,,,,,,,,,,64.35,4663.48,93.27
D,TRADING,REGIONSUM,4,"2019/08/01 03:00:00",1,NSW1,6,7404.33,12700.54,200,-39.1,7408.4,200,-195.93,0,,,15,,,,,,,,22.5,,,,,,,,6.12,,,,,,,,178,,,,,,,,31.11,,,,,,,,67.1,,,,,,"2019/08/01 02:55:02",7661.67,7618.12,,73.22,,,,106.17,,,,,,,,,,,,,,,,,,,2.22,7620.34,489.54
D,TRADING,REGIONSUM,4,"2019/08/01 03:00:00",1,QLD1,6,5036.53,9805.72,0,1.53,5528.6,0,492.07,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,22,,,,,,,,106.67,,,,,,,,73,,,,,,"2019/08/01 02:55:02",5049.82,5045.2,,70.39,,,,70,,,,,,,,,,,,,,,,,,,133.87,5179.07,88.72
D,TRADING,REGIONSUM,4,"2019/08/01 03:00:00",1,SA1,6,1332.53,3018.09,80,-5.35,1176.8,6.67,-162.4,0,,,40.67,,,,,,,,19.21,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63.97,,,,,,"2019/08/01 02:55:02",1344.54,1338.83,,35,,,,1.67,,,,,,,,,,,,,,,,,,,11.26,1350.09,200.09
D,TRADING,REGIONSUM,4,"2019/08/01 03:00:00",1,TAS1,6,1030.91,2093,0,1.35,1223.69,0,192.78,0,,,91.92,,,,,,,,56.62,,,,,,,,20.24,,,,,,,,29.56,,,,,,,,75,,,,,,,,46.2,,,,,,"2019/08/01 02:55:02",1039.19,1033.95,,29.57,,,,28.64,,,,,,,,,,,,,,,,,,,149.2,1183.15,45
D,TRADING,REGIONSUM,4,"2019/08/01 03:00:00",1,VIC1,6,4468.29,7532.4,17,-5.14,4189.68,15.33,-293.94,0,,,51.99,,,,,,,,73.42,,,,,,,,9.17,,,,,,,,35,,,,,,,,55.49,,,,,,,,37,,,,,,"2019/08/01 02:55:02",4508.01,4491.07,,1.83,,,,13.53,,,,,,,,,,,,,,,,,,,71.6,4562.67,99.4
D,TRADING,REGIONSUM,4,"2019/08/01 03:30:00",1,NSW1,7,7212.63,12629.44,200,-29.76,7223.17,200,-189.46,0,,,15,,,,,,,,25.83,,,,,,,,4.25,,,,,,,,164.95,,,,,,,,19.67,,,,,,,,48.07,,,,,,"2019/08/01 03:25:03",7456.8,7427.18,,104.16,,,,100.67,,,,,,,,,,,,,,,,,,,2.26,7429.44,418.44
D,TRADING,REGIONSUM,4,"2019/08/01 03:30:00",1,QLD1,7,5026.02,9814.52,0,5.54,5525.23,0,499.21,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,22,,,,,,,,92.67,,,,,,,,70,,,,,,"2019/08/01 03:25:03",5030.88,5034.97,,70,,,,70,,,,,,,,,,,,,,,,,,,132.93,5167.90,97.52
D,TRADING,REGIONSUM,4,"2019/08/01 03:30:00",1,SA1,7,1272.11,3041.03,80,-7.79,1197.78,40,-114.33,0,,,40.67,,,,,,,,19.21,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2019/08/01 03:25:03",1316.01,1311.41,,0,,,,0,,,,,,,,,,,,,,,,,,,17.91,1329.32,223.03
D,TRADING,REGIONSUM,4,"2019/08/01 03:30:00",1,TAS1,7,1030.21,2093,0,-0.2,1215.02,0,184.81,0,,,85.39,,,,,,,,55.43,,,,,,,,24.34,,,,,,,,9.13,,,,,,,,66.32,,,,,,,,39.42,,,,,,"2019/08/01 03:25:03",1030.52,1033,,33.68,,,,40.8,,,,,,,,,,,,,,,,,,,159.69,1192.69,45
D,TRADING,REGIONSUM,4,"2019/08/01 03:30:00",1,VIC1,7,4436.74,7529.2,17,-15.52,4105.93,17,-347.81,0,,,59.81,,,,,,,,75.29,,,,,,,,10.83,,,,,,,,46.67,,,,,,,,70.5,,,,,,,,47.67,,,,,,"2019/08/01 03:25:03",4478.77,4460.58,,2.17,,,,8.53,,,,,,,,,,,,,,,,,,,55.39,4515.97,96.2
D,TRADING,REGIONSUM,4,"2019/08/01 04:00:00",1,NSW1,8,7109.4,12607.54,200,-7.43,7147.12,200,-162.28,0,,,21.73,,,,,,,,29.17,,,,,,,,4.49,,,,,,,,151.4,,,,,,,,19,,,,,,,,41,,,,,,"2019/08/01 03:55:03",7332.42,7323.59,,109.43,,,,106.17,,,,,,,,,,,,,,,,,,,2.37,7325.96,396.54
D,TRADING,REGIONSUM,4,"2019/08/01 04:00:00",1,QLD1,8,5038.33,9809.7,0,-3.05,5521.89,0,483.56,0,,,0,,,,,,,,3.19,,,,,,,,0,,,,,,,,21.17,,,,,,,,60.45,,,,,,,,61.33,,,,,,"2019/08/01 03:55:03",5048.46,5046.68,,66.33,,,,66.32,,,,,,,,,,,,,,,,,,,130.1,5176.78,102.7
D,TRADING,REGIONSUM,4,"2019/08/01 04:00:00",1,SA1,8,1255.41,3048.16,80,-2.61,1205.81,40,-89.6,0,,,40.33,,,,,,,,18.87,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2019/08/01 03:55:03",1298.4,1294.61,,0,,,,0,,,,,,,,,,,,,,,,,,,5.93,1300.54,230.16
D,TRADING,REGIONSUM,4,"2019/08/01 04:00:00",1,TAS1,8,1044.42,2093,0,0.82,1217.82,0,173.4,0,,,85.17,,,,,,,,64.36,,,,,,,,25.85,,,,,,,,0,,,,,,,,56.75,,,,,,,,32.78,,,,,,"2019/08/01 03:55:03",1044.15,1046.83,,32.07,,,,39.65,,,,,,,,,,,,,,,,,,,151.24,1198.07,45
D,TRADING,REGIONSUM,4,"2019/08/01 04:00:00",1,VIC1,8,4413.69,7568.01,17,-4.4,4056.5,17,-374.19,0,,,55.66,,,,,,,,63.38,,,,,,,,10.83,,,,,,,,70,,,,,,,,114,,,,,,,,71.08,,,,,,"2019/08/01 03:55:03",4450.72,4437.43,,2.17,,,,7.86,,,,,,,,,,,,,,,,,,,54.78,4492.21,108.01
D,TRADING,REGIONSUM,4,"2019/08/01 04:30:00",1,NSW1,9,7104.23,12530.69,200,0.42,7166.75,200,-137.47,0,,,15,,,,,,,,21.67,,,,,,,,3.23,,,,,,,,151.3,,,,,,,,19,,,,,,,,41,,,,,,"2019/08/01 04:25:03",7314.47,7317.38,,66.33,,,,75,,,,,,,,,,,,,,,,,,,0.57,7317.95,379.69
D,TRADING,REGIONSUM,4,"2019/08/01 04:30:00",1,QLD1,9,5136.43,9931.11,0,12.39,5601.62,0,465.19,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,20.1,,,,,,,,61,,,,,,,,63,,,,,,"2019/08/01 04:25:03",5120.3,5143.97,,80.17,,,,98.67,,,,,,,,,,,,,,,,,,,133.12,5277.09,107.11
D,TRADING,REGIONSUM,4,"2019/08/01 04:30:00",1,SA1,9,1234.14,3046.03,80,-1.41,1048.21,11.5,-197.43,0,,,40.33,,,,,,,,19.03,,,,,,,,40,,,,,,,,41.33,,,,,,,,19.33,,,,,,,,63,,,,,,"2019/08/01 04:25:03",1263.54,1245.64,,28.17,,,,0,,,,,,,,,,,,,,,,,,,1.65,1247.29,231.03
D,TRADING,REGIONSUM,4,"2019/08/01 04:30:00",1,TAS1,9,1064.36,2089,0,1.8,1245.48,0,181.12,0,,,92.05,,,,,,,,55.02,,,,,,,,23.07,,,,,,,,0,,,,,,,,53.89,,,,,,,,31.22,,,,,,"2019/08/01 04:25:03",1060.03,1066.98,,32.67,,,,35,,,,,,,,,,,,,,,,,,,143.21,1210.19,45
D,TRADING,REGIONSUM,4,"2019/08/01 04:30:00",1,VIC1,9,4435.99,7683.32,20,1.77,4176.97,20,-279.02,0,,,55.97,,,,,,,,82.55,,,,,,,,13.33,,,,,,,,70,,,,,,,,114,,,,,,,,69,,,,,,"2019/08/01 04:25:03",4460.02,4465.06,,2.67,,,,11.33,,,,,,,,,,,,,,,,,,,58.06,4523.12,127.32
D,TRADING,REGIONSUM,4,"2019/08/01 05:00:00",1,NSW1,10,7243.54,12490.29,200,16.06,7322.87,200,-120.67,0,,,17.39,,,,,,,,23.33,,,,,,,,2.14,,,,,,,,148.43,,,,,,,,19,,,,,,,,41,,,,,,"2019/08/01 04:55:03",7441.6,7455.84,,66.67,,,,75,,,,,,,,,,,,,,,,,,,0.25,7456.09,339.29
D,TRADING,REGIONSUM,4,"2019/08/01 05:00:00",1,QLD1,10,5229.33,9936.08,0,16.02,5681.94,0,452.62,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,20.61,,,,,,,,66,,,,,,,,68,,,,,,"2019/08/01 04:55:03",5207.34,5236.29,,70,,,,79.56,,,,,,,,,,,,,,,,,,,133.92,5370.21,112.08
D,TRADING,REGIONSUM,4,"2019/08/01 05:00:00",1,SA1,10,1240.51,3026.2,80,0.27,1027.58,0,-212.93,0,,,40.67,,,,,,,,19.21,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2019/08/01 04:55:03",1245.33,1242.14,,40,,,,20,,,,,,,,,,,,,,,,,,,0.16,1242.30,211.2
D,TRADING,REGIONSUM,4,"2019/08/01 05:00:00",1,TAS1,10,1089.68,2089,0,2.36,1244.67,0,154.99,0,,,68.48,,,,,,,,53.71,,,,,,,,20.85,,,,,,,,0,,,,,,,,42.99,,,,,,,,19.99,,,,,,"2019/08/01 04:55:03",1087.44,1091.55,,31,,,,34.11,,,,,,,,,,,,,,,,,,,127.67,1219.22,45
D,TRADING,REGIONSUM,4,"2019/08/01 05:00:00",1,VIC1,10,4513.42,7707.14,20,8.56,4294.84,20,-238.58,0,,,73.32,,,,,,,,74.93,,,,,,,,11.67,,,,,,,,70,,,,,,,,114,,,,,,,,69,,,,,,"2019/08/01 04:55:03",4530.57,4546.08,,2.33,,,,11.33,,,,,,,,,,,,,,,,,,,66.81,4612.89,131.14
D,TRADING,REGIONSUM,4,"2019/08/01 05:30:00",1,NSW1,11,7646.54,12442.85,200,53.39,7842.02,200,-4.51,0,,,15,,,,,,,,22.5,,,,,,,,0,,,,,,,,159.08,,,,,,,,26.5,,,,,,,,53.17,,,,,,"2019/08/01 05:25:03",7779.48,7852.37,,62.33,,,,75,,,,,,,,,,,,,,,,,,,0.29,7852.66,291.85
D,TRADING,REGIONSUM,4,"2019/08/01 05:30:00",1,QLD1,11,5461.75,9944.42,0,28.07,5756.22,0,294.47,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,27.44,,,,,,,,61.47,,,,,,,,40.16,,,,,,"2019/08/01 05:25:03",5436.13,5464.4,,70,,,,74.17,,,,,,,,,,,,,,,,,,,136.15,5600.55,120.42
D,TRADING,REGIONSUM,4,"2019/08/01 05:30:00",1,SA1,11,1266.03,3010.48,80,3.8,1119.12,0,-146.91,0,,,40.67,,,,,,,,19.21,,,,,,,,40,,,,,,,,41,,,,,,,,19.5,,,,,,,,63.83,,,,,,"2019/08/01 05:25:03",1257.59,1267.1,,40,,,,30,,,,,,,,,,,,,,,,,,,5.23,1272.33,195.48
D,TRADING,REGIONSUM,4,"2019/08/01 05:30:00",1,TAS1,11,1122.19,2089,0,6.87,1304.11,0,181.92,0,,,82.91,,,,,,,,58.4,,,,,,,,7.3,,,,,,,,10.83,,,,,,,,60.71,,,,,,,,43.23,,,,,,"2019/08/01 05:25:03",1117.6,1125.04,,34.83,,,,29.5,,,,,,,,,,,,,,,,,,,123.52,1248.56,45
D,TRADING,REGIONSUM,4,"2019/08/01 05:30:00",1,VIC1,11,4664.12,7776.93,20,19.56,4381.93,19.69,-301.87,0,,,59.55,,,,,,,,59.88,,,,,,,,14.17,,,,,,,,65.83,,,,,,,,107.5,,,,,,,,75.29,,,,,,"2019/08/01 05:25:03",4667.18,4694.49,,2.83,,,,11.33,,,,,,,,,,,,,,,,,,,75.97,4770.46,152.93
D,TRADING,REGIONSUM,4,"2019/08/01 06:00:00",1,NSW1,12,8035.32,12426.49,200,68.5,8219.08,200,-16.25,0,,,15,,,,,,,,24.75,,,,,,,,1.4,,,,,,,,162,,,,,,,,23.62,,,,,,,,80.93,,,,,,"2019/08/01 05:55:03",8149.73,8239.11,,62,,,,75,,,,,,,,,,,,,,,,,,,0.34,8239.45,275.49
D,TRADING,REGIONSUM,4,"2019/08/01 06:00:00",1,QLD1,12,5715.2,9950.17,0,43.4,5976.82,0,261.62,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,38.25,,,,,,,,70,,,,,,,,53.97,,,,,,"2019/08/01 05:55:03",5656.06,5716.85,,77.5,,,,67.67,,,,,,,,,,,,,,,,,,,137.2,5854.05,126.17
